in s,C2 in V
-4.9524572E+01,-4.2909241E+00
-4.9523656E+01,-4.3238831E+00
-4.9522741E+01,-4.3455505E+00
-4.9521825E+01,-4.3699646E+00
-4.9520910E+01,-4.3925476E+00
-4.9519994E+01,-4.4129944E+00
-4.9519078E+01,-4.4325256E+00
-4.9518163E+01,-4.4456482E+00
-4.9517247E+01,-4.4667053E+00
-4.9516332E+01,-4.4798279E+00
-4.9515416E+01,-4.4902039E+00
-4.9514501E+01,-4.4999695E+00
-4.9513585E+01,-4.5091248E+00
-4.9512670E+01,-4.5155334E+00
-4.9511754E+01,-4.5173645E+00
-4.9510839E+01,-4.5164490E+00
-4.9509923E+01,-4.5164490E+00
-4.9509008E+01,-4.5112610E+00
-4.9508092E+01,-4.5069885E+00
-4.9507177E+01,-4.5051575E+00
-4.9506261E+01,-4.4947815E+00
-4.9505346E+01,-4.4853210E+00
-4.9504430E+01,-4.4712830E+00
-4.9503514E+01,-4.4560242E+00
-4.9502599E+01,-4.4401550E+00
-4.9501683E+01,-4.4139099E+00
-4.9500768E+01,-4.3962097E+00
-4.9499852E+01,-4.3678284E+00
-4.9498937E+01,-4.3388367E+00
-4.9498021E+01,-4.3061829E+00
-4.9497106E+01,-4.2738342E+00
-4.9496190E+01,-4.2414856E+00
-4.9495275E+01,-4.2082214E+00
-4.9494359E+01,-4.1654968E+00
-4.9493444E+01,-4.1279602E+00
-4.9492528E+01,-4.0852356E+00
-4.9491613E+01,-4.0400696E+00
-4.9490697E+01,-4.0019226E+00
-4.9489782E+01,-3.9494324E+00
-4.9488866E+01,-3.9057922E+00
-4.9487951E+01,-3.8529968E+00
-4.9487035E+01,-3.8032532E+00
-4.9486119E+01,-3.7519836E+00
-4.9485204E+01,-3.6976624E+00
-4.9484288E+01,-3.6405945E+00
-4.9483373E+01,-3.5871887E+00
-4.9482457E+01,-3.5353088E+00
-4.9481542E+01,-3.4794617E+00
-4.9480626E+01,-3.4208679E+00
-4.9479711E+01,-3.3580017E+00
-4.9478795E+01,-3.2966614E+00
-4.9477880E+01,-3.2350159E+00
-4.9476964E+01,-3.1819153E+00
-4.9476049E+01,-3.1175232E+00
-4.9475133E+01,-3.0491638E+00
-4.9474218E+01,-2.9917908E+00
-4.9473302E+01,-2.9356384E+00
-4.9472387E+01,-2.8749084E+00
-4.9471471E+01,-2.8099060E+00
-4.9470555E+01,-2.7424622E+00
-4.9469640E+01,-2.6774597E+00
-4.9468724E+01,-2.6219177E+00
-4.9467809E+01,-2.5514221E+00
-4.9466893E+01,-2.4977112E+00
-4.9465978E+01,-2.4357605E+00
-4.9465062E+01,-2.3735046E+00
-4.9464147E+01,-2.3133850E+00
-4.9463231E+01,-2.2557068E+00
-4.9462316E+01,-2.1934509E+00
-4.9461400E+01,-2.1339417E+00
-4.9460485E+01,-2.0808411E+00
-4.9459569E+01,-2.0249939E+00
-4.9458654E+01,-1.9645691E+00
-4.9457738E+01,-1.9065857E+00
-4.9456823E+01,-1.8598938E+00
-4.9455907E+01,-1.7985535E+00
-4.9454992E+01,-1.7451477E+00
-4.9454076E+01,-1.6917419E+00
-4.9453160E+01,-1.6459656E+00
-4.9452245E+01,-1.5934753E+00
-4.9451329E+01,-1.5400696E+00
-4.9450414E+01,-1.4881897E+00
-4.9449498E+01,-1.4399719E+00
-4.9448583E+01,-1.3926697E+00
-4.9447667E+01,-1.3475037E+00
-4.9446752E+01,-1.3011169E+00
-4.9445836E+01,-1.2648010E+00
-4.9444921E+01,-1.2178040E+00
-4.9444005E+01,-1.1851501E+00
-4.9443090E+01,-1.1463928E+00
-4.9442174E+01,-1.1097717E+00
-4.9441259E+01,-1.0743713E+00
-4.9440343E+01,-1.0496521E+00
-4.9439428E+01,-1.0267639E+00
-4.9438512E+01,-9.9838257E-01
-4.9437596E+01,-9.7854614E-01
-4.9436681E+01,-9.5413208E-01
-4.9435765E+01,-9.3307495E-01
-4.9434850E+01,-9.1629028E-01
-4.9433934E+01,-9.0072632E-01
-4.9433019E+01,-8.9065552E-01
-4.9432103E+01,-8.6807251E-01
-4.9431188E+01,-8.6410522E-01
-4.9430272E+01,-8.5647583E-01
-4.9429357E+01,-8.4823608E-01
-4.9428441E+01,-8.4091187E-01
-4.9427526E+01,-8.3755493E-01
-4.9426610E+01,-8.3938599E-01
-4.9425695E+01,-8.3847046E-01
-4.9424779E+01,-8.3694458E-01
-4.9423864E+01,-8.4640503E-01
-4.9422948E+01,-8.5250854E-01
-4.9422032E+01,-8.5647583E-01
-4.9421117E+01,-8.6868286E-01
-4.9420201E+01,-8.7905884E-01
-4.9419286E+01,-9.0042114E-01
-4.9418370E+01,-9.2056274E-01
-4.9417455E+01,-9.4589233E-01
-4.9416539E+01,-9.6755981E-01
-4.9415624E+01,-9.9929810E-01
-4.9414708E+01,-1.0221863E+00
-4.9413793E+01,-1.0527039E+00
-4.9412877E+01,-1.0856628E+00
-4.9411962E+01,-1.1228943E+00
-4.9411046E+01,-1.1592102E+00
-4.9410131E+01,-1.2025452E+00
-4.9409215E+01,-1.2397766E+00
-4.9408300E+01,-1.2852478E+00
-4.9407384E+01,-1.3340759E+00
-4.9406469E+01,-1.3862610E+00
-4.9405553E+01,-1.4393616E+00
-4.9404637E+01,-1.5003967E+00
-4.9403722E+01,-1.5580750E+00
-4.9402806E+01,-1.6242981E+00
-4.9401891E+01,-1.6893005E+00
-4.9400975E+01,-1.7607117E+00
-4.9400060E+01,-1.8409729E+00
-4.9399144E+01,-1.9178772E+00
-4.9398229E+01,-1.9972229E+00
-4.9397313E+01,-2.0783997E+00
-4.9396398E+01,-2.1644592E+00
-4.9395482E+01,-2.2581482E+00
-4.9394567E+01,-2.3539734E+00
-4.9393651E+01,-2.4534607E+00
-4.9392736E+01,-2.5538635E+00
-4.9391820E+01,-2.6652527E+00
-4.9390905E+01,-2.7778625E+00
-4.9389989E+01,-2.8990173E+00
-4.9389073E+01,-3.0165100E+00
-4.9388158E+01,-3.1324768E+00
-4.9387242E+01,-3.2566833E+00
-4.9386327E+01,-3.3894348E+00
-4.9385411E+01,-3.5166931E+00
-4.9384496E+01,-3.6494446E+00
-4.9383580E+01,-3.7858582E+00
-4.9382665E+01,-3.9216614E+00
-4.9381749E+01,-4.0647888E+00
-4.9380834E+01,-4.2042542E+00
-4.9379918E+01,-4.3440247E+00
-4.9379003E+01,-4.4874573E+00
-4.9378087E+01,-4.6424866E+00
-4.9377172E+01,-4.7898865E+00
-4.9376256E+01,-4.9061584E+00
-4.9375341E+01,-4.9473572E+00
-4.9374425E+01,-4.9690247E+00
-4.9373510E+01,-4.9803162E+00
-4.9372594E+01,-4.9925232E+00
-4.9371678E+01,-4.9995422E+00
-4.9370763E+01,-5.0062561E+00
-4.9369847E+01,-5.0123596E+00
-4.9368932E+01,-5.0178528E+00
-4.9368016E+01,-5.0227356E+00
-4.9367101E+01,-5.0263977E+00
-4.9366185E+01,-5.0325012E+00
-4.9365270E+01,-5.0325012E+00
-4.9364354E+01,-5.0367737E+00
-4.9363439E+01,-5.0437927E+00
-4.9362523E+01,-5.0410461E+00
-4.9361608E+01,-5.0480652E+00
-4.9360692E+01,-5.0471497E+00
-4.9359777E+01,-5.0511169E+00
-4.9358861E+01,-5.0505066E+00
-4.9357946E+01,-5.0572205E+00
-4.9357030E+01,-5.0553894E+00
-4.9356114E+01,-5.0559998E+00
-4.9355199E+01,-5.0627136E+00
-4.9354283E+01,-5.0624084E+00
-4.9353368E+01,-5.0593567E+00
-4.9352452E+01,-5.0694275E+00
-4.9351537E+01,-5.0679016E+00
-4.9350621E+01,-5.0675964E+00
-4.9349706E+01,-5.0682068E+00
-4.9348790E+01,-5.0743103E+00
-4.9347875E+01,-5.0703430E+00
-4.9346959E+01,-5.0773621E+00
-4.9346044E+01,-5.0733948E+00
-4.9345128E+01,-5.0767517E+00
-4.9344213E+01,-5.0767517E+00
-4.9343297E+01,-5.0764465E+00
-4.9342382E+01,-5.0791931E+00
-4.9341466E+01,-5.0810242E+00
-4.9340551E+01,-5.0791931E+00
-4.9339635E+01,-5.0816345E+00
-4.9338719E+01,-5.0807190E+00
-4.9337804E+01,-5.0776672E+00
-4.9336888E+01,-5.0810242E+00
-4.9335973E+01,-5.0810242E+00
-4.9335057E+01,-5.0791931E+00
-4.9334142E+01,-5.0828552E+00
-4.9333226E+01,-5.0813293E+00
-4.9332311E+01,-5.0788879E+00
-4.9331395E+01,-5.0807190E+00
-4.9330480E+01,-5.0831604E+00
-4.9329564E+01,-5.0834656E+00
-4.9328649E+01,-5.0865173E+00
-4.9327733E+01,-5.0889587E+00
-4.9326818E+01,-5.0895691E+00
-4.9325902E+01,-5.0849915E+00
-4.9324987E+01,-5.0889587E+00
-4.9324071E+01,-5.0856018E+00
-4.9323155E+01,-5.0834656E+00
-4.9322240E+01,-5.0868225E+00
-4.9321324E+01,-5.0862122E+00
-4.9320409E+01,-5.0840759E+00
-4.9319493E+01,-5.0880432E+00
-4.9318578E+01,-5.0794983E+00
-4.9317662E+01,-5.0828552E+00
-4.9316747E+01,-5.0828552E+00
-4.9315831E+01,-5.0819397E+00
-4.9314916E+01,-5.0831604E+00
-4.9314000E+01,-5.0837708E+00
-4.9313085E+01,-5.0843811E+00
-4.9312169E+01,-5.0794983E+00
-4.9311254E+01,-5.0843811E+00
-4.9310338E+01,-5.0794983E+00
-4.9309423E+01,-5.0782776E+00
-4.9308507E+01,-5.0804138E+00
-4.9307591E+01,-5.0770569E+00
-4.9306676E+01,-5.0746155E+00
-4.9305760E+01,-5.0770569E+00
-4.9304845E+01,-5.0758362E+00
-4.9303929E+01,-5.0773621E+00
-4.9303014E+01,-5.0752258E+00
-4.9302098E+01,-5.0721741E+00
-4.9301183E+01,-5.0721741E+00
-4.9300267E+01,-5.0724792E+00
-4.9299352E+01,-5.0724792E+00
-4.9298436E+01,-5.0672913E+00
-4.9297521E+01,-5.0703430E+00
-4.9296605E+01,-5.0669861E+00
-4.9295690E+01,-5.0737000E+00
-4.9294774E+01,-5.0651550E+00
-4.9293859E+01,-5.0685120E+00
-4.9292943E+01,-5.0645447E+00
-4.9292028E+01,-5.0666809E+00
-4.9291112E+01,-5.0633240E+00
-4.9290196E+01,-5.0636292E+00
-4.9289281E+01,-5.0675964E+00
-4.9288365E+01,-5.0608826E+00
-4.9287450E+01,-5.0605774E+00
-4.9286534E+01,-5.0553894E+00
-4.9285619E+01,-5.0563049E+00
-4.9284703E+01,-5.0547791E+00
-4.9283788E+01,-5.0535583E+00
-4.9282872E+01,-5.0495911E+00
-4.9281957E+01,-5.0505066E+00
-4.9281041E+01,-5.0416565E+00
-4.9280126E+01,-5.0431824E+00
-4.9279210E+01,-5.0367737E+00
-4.9278295E+01,-5.0370789E+00
-4.9277379E+01,-5.0334167E+00
-4.9276464E+01,-5.0321960E+00
-4.9275548E+01,-5.0254822E+00
-4.9274632E+01,-5.0205994E+00
-4.9273717E+01,-5.0175476E+00
-4.9272801E+01,-5.0102234E+00
-4.9271886E+01,-5.0086975E+00
-4.9270970E+01,-5.0007629E+00
-4.9270055E+01,-4.9928284E+00
-4.9269139E+01,-4.9855042E+00
-4.9268224E+01,-4.9763489E+00
-4.9267308E+01,-4.9644470E+00
-4.9266393E+01,-4.9449158E+00
-4.9265477E+01,-4.9058533E+00
-4.9264562E+01,-4.8133850E+00
-4.9263646E+01,-4.6980286E+00
-4.9262731E+01,-4.5726013E+00
-4.9261815E+01,-4.4541931E+00
-4.9260900E+01,-4.3406677E+00
-4.9259984E+01,-4.2271423E+00
-4.9259069E+01,-4.1242981E+00
-4.9258153E+01,-4.0229797E+00
-4.9257237E+01,-3.9262390E+00
-4.9256322E+01,-3.8343811E+00
-4.9255406E+01,-3.7504578E+00
-4.9254491E+01,-3.6643982E+00
-4.9253575E+01,-3.5881042E+00
-4.9252660E+01,-3.5145569E+00
-4.9251744E+01,-3.4373474E+00
-4.9250829E+01,-3.3668518E+00
-4.9249913E+01,-3.3091736E+00
-4.9248998E+01,-3.2499695E+00
-4.9248082E+01,-3.1947327E+00
-4.9247167E+01,-3.1315613E+00
-4.9246251E+01,-3.0815125E+00
-4.9245336E+01,-3.0329895E+00
-4.9244420E+01,-2.9814148E+00
-4.9243505E+01,-2.9374695E+00
-4.9242589E+01,-2.8883362E+00
-4.9241673E+01,-2.8437805E+00
-4.9240758E+01,-2.7998352E+00
-4.9239842E+01,-2.7641296E+00
-4.9238927E+01,-2.7217102E+00
-4.9238011E+01,-2.6768494E+00
-4.9237096E+01,-2.6350403E+00
-4.9236180E+01,-2.5938416E+00
-4.9235265E+01,-2.5489807E+00
-4.9234349E+01,-2.5038147E+00
-4.9233434E+01,-2.4620056E+00
-4.9232518E+01,-2.4180603E+00
-4.9231603E+01,-2.3686218E+00
-4.9230687E+01,-2.3121643E+00
-4.9229772E+01,-2.2596741E+00
-4.9228856E+01,-2.2019958E+00
-4.9227941E+01,-2.1394348E+00
-4.9227025E+01,-2.0741272E+00
-4.9226110E+01,-2.0027161E+00
-4.9225194E+01,-1.9160461E+00
-4.9224278E+01,-1.8312073E+00
-4.9223363E+01,-1.7390442E+00
-4.9222447E+01,-1.6349792E+00
-4.9221532E+01,-1.5214539E+00
-4.9220616E+01,-1.4030457E+00
-4.9219701E+01,-1.2776184E+00
-4.9218785E+01,-1.1369324E+00
-4.9217870E+01,-9.9441528E-01
-4.9216954E+01,-8.5952759E-01
-4.9216039E+01,-7.1517944E-01
-4.9215123E+01,-5.6411743E-01
-4.9214208E+01,-4.0939331E-01
-4.9213292E+01,-2.4673462E-01
-4.9212377E+01,-9.0179443E-02
-4.9211461E+01,7.0037842E-02
-4.9210546E+01,2.1438599E-01
-4.9209630E+01,3.6880493E-01
-4.9208714E+01,5.2108765E-01
-4.9207799E+01,6.6268921E-01
-4.9206883E+01,7.7438354E-01
-4.9205968E+01,8.9187622E-01
-4.9205052E+01,9.8373413E-01
-4.9204137E+01,1.0658264E+00
-4.9203221E+01,1.1369324E+00
-4.9202306E+01,1.1918640E+00
-4.9201390E+01,1.2443542E+00
-4.9200475E+01,1.2644958E+00
-4.9199559E+01,1.2651062E+00
-4.9198644E+01,1.2464905E+00
-4.9197728E+01,1.2095642E+00
-4.9196813E+01,1.1631775E+00
-4.9195897E+01,1.0963440E+00
-4.9194982E+01,1.0197449E+00
-4.9194066E+01,9.3215942E-01
-4.9193150E+01,8.2107544E-01
-4.9192235E+01,6.9717407E-01
-4.9191319E+01,5.7052612E-01
-4.9190404E+01,4.1976929E-01
-4.9189488E+01,2.7023315E-01
-4.9188573E+01,1.0879517E-01
-4.9187657E+01,-5.2032471E-02
-4.9186742E+01,-2.1255493E-01
-4.9185826E+01,-3.7551880E-01
-4.9184911E+01,-5.2688599E-01
-4.9183995E+01,-6.8283081E-01
-4.9183080E+01,-8.4121704E-01
-4.9182164E+01,-9.8129272E-01
-4.9181249E+01,-1.1228943E+00
-4.9180333E+01,-1.2565613E+00
-4.9179418E+01,-1.3877869E+00
-4.9178502E+01,-1.5071106E+00
-4.9177587E+01,-1.6273499E+00
-4.9176671E+01,-1.7387390E+00
-4.9175755E+01,-1.8412781E+00
-4.9174840E+01,-1.9242859E+00
-4.9173924E+01,-2.0121765E+00
-4.9173009E+01,-2.0860291E+00
-4.9172093E+01,-2.1595764E+00
-4.9171178E+01,-2.2203064E+00
-4.9170262E+01,-2.2758484E+00
-4.9169347E+01,-2.3271179E+00
-4.9168431E+01,-2.3683167E+00
-4.9167516E+01,-2.4079895E+00
-4.9166600E+01,-2.4375916E+00
-4.9165685E+01,-2.4604797E+00
-4.9164769E+01,-2.4839783E+00
-4.9163854E+01,-2.5013733E+00
-4.9162938E+01,-2.5099182E+00
-4.9162023E+01,-2.5190735E+00
-4.9161107E+01,-2.5215149E+00
-4.9160191E+01,-2.5236511E+00
-4.9159276E+01,-2.5148010E+00
-4.9158360E+01,-2.5151062E+00
-4.9157445E+01,-2.4983215E+00
-4.9156529E+01,-2.4897766E+00
-4.9155614E+01,-2.4772644E+00
-4.9154698E+01,-2.4620056E+00
-4.9153783E+01,-2.4382019E+00
-4.9152867E+01,-2.4214172E+00
-4.9151952E+01,-2.3976135E+00
-4.9151036E+01,-2.3670959E+00
-4.9150121E+01,-2.3423767E+00
-4.9149205E+01,-2.3133850E+00
-4.9148290E+01,-2.2853088E+00
-4.9147374E+01,-2.2526550E+00
-4.9146459E+01,-2.2148132E+00
-4.9145543E+01,-2.1806335E+00
-4.9144628E+01,-2.1449280E+00
-4.9143712E+01,-2.1089172E+00
-4.9142796E+01,-2.0747375E+00
-4.9141881E+01,-2.0265198E+00
-4.9140965E+01,-1.9938660E+00
-4.9140050E+01,-1.9508362E+00
-4.9139134E+01,-1.9114685E+00
-4.9138219E+01,-1.8663025E+00
-4.9137303E+01,-1.8287659E+00
-4.9136388E+01,-1.7869568E+00
-4.9135472E+01,-1.7369080E+00
-4.9134557E+01,-1.6902161E+00
-4.9133641E+01,-1.6487122E+00
-4.9132726E+01,-1.5956116E+00
-4.9131810E+01,-1.5476990E+00
-4.9130895E+01,-1.5007019E+00
-4.9129979E+01,-1.4476013E+00
-4.9129064E+01,-1.3963318E+00
-4.9128148E+01,-1.3487244E+00
-4.9127232E+01,-1.2962341E+00
-4.9126317E+01,-1.2452698E+00
-4.9125401E+01,-1.1909485E+00
-4.9124486E+01,-1.1326599E+00
-4.9123570E+01,-1.0835266E+00
-4.9122655E+01,-1.0325623E+00
-4.9121739E+01,-9.7152710E-01
-4.9120824E+01,-9.1873169E-01
-4.9119908E+01,-8.6380005E-01
-4.9118993E+01,-8.0368042E-01
-4.9118077E+01,-7.4325562E-01
-4.9117162E+01,-6.9046021E-01
-4.9116246E+01,-6.3369751E-01
-4.9115331E+01,-5.7540894E-01
-4.9114415E+01,-5.1925659E-01
-4.9113500E+01,-4.7378540E-01
-4.9112584E+01,-4.1244507E-01
-4.9111669E+01,-3.5751343E-01
-4.9110753E+01,-3.1265259E-01
-4.9109837E+01,-2.6351929E-01
-4.9108922E+01,-2.1011353E-01
-4.9108006E+01,-1.6342163E-01
-4.9107091E+01,-1.1947632E-01
-4.9106175E+01,-7.7362061E-02
-4.9105260E+01,-3.2196045E-02
-4.9104344E+01,6.8664551E-03
-4.9103429E+01,4.3487549E-02
-4.9102513E+01,7.4310303E-02
-4.9101598E+01,1.1123657E-01
-4.9100682E+01,1.4450073E-01
-4.9099767E+01,1.7257690E-01
-4.9098851E+01,2.0645142E-01
-4.9097936E+01,2.3483276E-01
-4.9097020E+01,2.6290894E-01
-4.9096105E+01,2.8182983E-01
-4.9095189E+01,3.0990601E-01
-4.9094273E+01,3.3279419E-01
-4.9093358E+01,3.5140991E-01
-4.9092442E+01,3.6941528E-01
-4.9091527E+01,3.8681030E-01
-4.9090611E+01,3.9871216E-01
-4.9089696E+01,4.1488647E-01
-4.9088780E+01,4.2922974E-01
-4.9087865E+01,4.3777466E-01
-4.9086949E+01,4.5028687E-01
-4.9086034E+01,4.5455933E-01
-4.9085118E+01,4.6798706E-01
-4.9084203E+01,4.6890259E-01
-4.9083287E+01,4.7683716E-01
-4.9082372E+01,4.8507690E-01
-4.9081456E+01,4.9026489E-01
-4.9080541E+01,4.8812866E-01
-4.9079625E+01,4.9026489E-01
-4.9078709E+01,4.9331665E-01
-4.9077794E+01,4.9453735E-01
-4.9076878E+01,4.9453735E-01
-4.9075963E+01,4.9392700E-01
-4.9075047E+01,4.9301147E-01
-4.9074132E+01,4.9087524E-01
-4.9073216E+01,4.9057007E-01
-4.9072301E+01,4.8934937E-01
-4.9071385E+01,4.8324585E-01
-4.9070470E+01,4.7744751E-01
-4.9069554E+01,4.7348022E-01
-4.9068639E+01,4.6493530E-01
-4.9067723E+01,4.6127319E-01
-4.9066808E+01,4.5272827E-01
-4.9065892E+01,4.4937134E-01
-4.9064977E+01,4.5028687E-01
-4.9064061E+01,4.4937134E-01
-4.9063146E+01,4.4754028E-01
-4.9062230E+01,4.4448853E-01
-4.9061314E+01,4.4662476E-01
-4.9060399E+01,4.4082642E-01
-4.9059483E+01,4.3899536E-01
-4.9058568E+01,4.4631958E-01
-4.9057652E+01,4.4265747E-01
-4.9056737E+01,4.3869019E-01
-4.9055821E+01,4.4113159E-01
-4.9054906E+01,4.4570923E-01
-4.9053990E+01,4.5272827E-01
-4.9053075E+01,4.5303345E-01
-4.9052159E+01,4.6890259E-01
-4.9051244E+01,4.7988892E-01
-4.9050328E+01,4.8660278E-01
-4.9049413E+01,4.9972534E-01
-4.9048497E+01,5.1010132E-01
-4.9047582E+01,5.2810669E-01
-4.9046666E+01,5.4306030E-01
-4.9045750E+01,5.5984497E-01
-4.9044835E+01,5.8120728E-01
-4.9043919E+01,6.0348511E-01
-4.9043004E+01,6.2484741E-01
-4.9042088E+01,6.5261841E-01
-4.9041173E+01,6.8252563E-01
-4.9040257E+01,7.1212769E-01
-4.9039342E+01,7.3867798E-01
-4.9038426E+01,7.7529907E-01
-4.9037511E+01,8.0123901E-01
-4.9036595E+01,8.3877563E-01
-4.9035680E+01,8.7509155E-01
-4.9034764E+01,9.1506958E-01
-4.9033849E+01,9.5108032E-01
-4.9032933E+01,9.9472046E-01
-4.9032018E+01,1.0426331E+00
-4.9031102E+01,1.0856628E+00
-4.9030187E+01,1.1308289E+00
-4.9029271E+01,1.1808777E+00
-4.9028355E+01,1.2300110E+00
-4.9027440E+01,1.2864685E+00
-4.9026524E+01,1.3368225E+00
-4.9025609E+01,1.3978577E+00
-4.9024693E+01,1.4576721E+00
-4.9023778E+01,1.5122986E+00
-4.9022862E+01,1.5773010E+00
-4.9021947E+01,1.6331482E+00
-4.9021031E+01,1.6896057E+00
-4.9020116E+01,1.7564392E+00
-4.9019200E+01,1.8113708E+00
-4.9018285E+01,1.8855286E+00
-4.9017369E+01,1.9511414E+00
-4.9016454E+01,2.0185852E+00
-4.9015538E+01,2.0890808E+00
-4.9014623E+01,2.1580505E+00
-4.9013707E+01,2.2309875E+00
-4.9012791E+01,2.2996521E+00
-4.9011876E+01,2.3738098E+00
-4.9010960E+01,2.4479675E+00
-4.9010045E+01,2.5212097E+00
-4.9009129E+01,2.5923157E+00
-4.9008214E+01,2.6643372E+00
-4.9007298E+01,2.7394104E+00
-4.9006383E+01,2.8190613E+00
-4.9005467E+01,2.8883362E+00
-4.9004552E+01,2.9682922E+00
-4.9003636E+01,3.0412292E+00
-4.9002721E+01,3.1159973E+00
-4.9001805E+01,3.1993103E+00
-4.9000890E+01,3.2746887E+00
-4.8999974E+01,3.3485413E+00
-4.8999059E+01,3.4251404E+00
-4.8998143E+01,3.5047913E+00
-4.8997228E+01,3.5810852E+00
-4.8996312E+01,3.6531067E+00
-4.8995396E+01,3.7281799E+00
-4.8994481E+01,3.7998962E+00
-4.8993565E+01,3.8740540E+00
-4.8992650E+01,3.9527893E+00
-4.8991734E+01,4.0312195E+00
-4.8990819E+01,4.1014099E+00
-4.8989903E+01,4.1743469E+00
-4.8988988E+01,4.2381287E+00
-4.8988072E+01,4.3095398E+00
-4.8987157E+01,4.3772888E+00
-4.8986241E+01,4.4459534E+00
-4.8985326E+01,4.5094299E+00
-4.8984410E+01,4.5771790E+00
-4.8983495E+01,4.6385193E+00
-4.8982579E+01,4.7044373E+00
-4.8981664E+01,4.7712708E+00
-4.8980748E+01,4.8344421E+00
-4.8979832E+01,4.8970032E+00
-4.8978917E+01,4.9522400E+00
-4.8978001E+01,5.0135803E+00
-4.8977086E+01,5.0691223E+00
-4.8976170E+01,5.1255798E+00
-4.8975255E+01,5.1860046E+00
-4.8974339E+01,5.2384949E+00
-4.8973424E+01,5.2897644E+00
-4.8972508E+01,5.3428650E+00
-4.8971593E+01,5.3932190E+00
-4.8970677E+01,5.4402161E+00
-4.8969762E+01,5.4866028E+00
-4.8968846E+01,5.5363464E+00
-4.8967931E+01,5.5793762E+00
-4.8967015E+01,5.6227112E+00
-4.8966100E+01,5.6700134E+00
-4.8965184E+01,5.7038879E+00
-4.8964268E+01,5.7179260E+00
-4.8963353E+01,5.7173157E+00
-4.8962437E+01,5.7170105E+00
-4.8961522E+01,5.7200623E+00
-4.8960606E+01,5.7182312E+00
-4.8959691E+01,5.7203674E+00
-4.8958775E+01,5.7185364E+00
-4.8957860E+01,5.7191467E+00
-4.8956944E+01,5.7191467E+00
-4.8956029E+01,5.7185364E+00
-4.8955113E+01,5.7240295E+00
-4.8954198E+01,5.7173157E+00
-4.8953282E+01,5.7237244E+00
-4.8952367E+01,5.7173157E+00
-4.8951451E+01,5.7234192E+00
-4.8950536E+01,5.7170105E+00
-4.8949620E+01,5.7218933E+00
-4.8948705E+01,5.7157898E+00
-4.8947789E+01,5.7182312E+00
-4.8946873E+01,5.7228088E+00
-4.8945958E+01,5.7200623E+00
-4.8945042E+01,5.7200623E+00
-4.8944127E+01,5.7173157E+00
-4.8943211E+01,5.7157898E+00
-4.8942296E+01,5.7197571E+00
-4.8941380E+01,5.7209778E+00
-4.8940465E+01,5.7182312E+00
-4.8939549E+01,5.7179260E+00
-4.8938634E+01,5.7182312E+00
-4.8937718E+01,5.7197571E+00
-4.8936803E+01,5.7167053E+00
-4.8935887E+01,5.7212830E+00
-4.8934972E+01,5.7167053E+00
-4.8934056E+01,5.7197571E+00
-4.8933141E+01,5.7182312E+00
-4.8932225E+01,5.7173157E+00
-4.8931309E+01,5.7179260E+00
-4.8930394E+01,5.7197571E+00
-4.8929478E+01,5.7170105E+00
-4.8928563E+01,5.6816101E+00
-4.8927647E+01,5.6343079E+00
-4.8926732E+01,5.5821228E+00
-4.8925816E+01,5.5323792E+00
-4.8924901E+01,5.4866028E+00
-4.8923985E+01,5.4319763E+00
-4.8923070E+01,5.3800964E+00
-4.8922154E+01,5.3150940E+00
-4.8921239E+01,5.2571106E+00
-4.8920323E+01,5.1982117E+00
-4.8919408E+01,5.1325989E+00
-4.8918492E+01,5.0706482E+00
-4.8917577E+01,5.0126648E+00
-4.8916661E+01,4.9418640E+00
-4.8915746E+01,4.8728943E+00
-4.8914830E+01,4.8051453E+00
-4.8913914E+01,4.7340393E+00
-4.8912999E+01,4.6705627E+00
-4.8912083E+01,4.5954895E+00
-4.8911168E+01,4.5274353E+00
-4.8910252E+01,4.4554138E+00
-4.8909337E+01,4.3894958E+00
-4.8908421E+01,4.3186951E+00
-4.8907506E+01,4.2494202E+00
-4.8906590E+01,4.1737366E+00
-4.8905675E+01,4.1047668E+00
-4.8904759E+01,4.0303040E+00
-4.8903844E+01,3.9604187E+00
-4.8902928E+01,3.8856506E+00
-4.8902013E+01,3.8145447E+00
-4.8901097E+01,3.7522888E+00
-4.8900182E+01,3.6830139E+00
-4.8899266E+01,3.6235046E+00
-4.8898350E+01,3.5542297E+00
-4.8897435E+01,3.4947205E+00
-4.8896519E+01,3.4297180E+00
-4.8895604E+01,3.3695984E+00
-4.8894688E+01,3.3091736E+00
-4.8893773E+01,3.2514954E+00
-4.8892857E+01,3.1916809E+00
-4.8891942E+01,3.1343079E+00
-4.8891026E+01,3.0812073E+00
-4.8890111E+01,3.0290222E+00
-4.8889195E+01,2.9762268E+00
-4.8888280E+01,2.9200745E+00
-4.8887364E+01,2.8746033E+00
-4.8886449E+01,2.8294373E+00
-4.8885533E+01,2.7796936E+00
-4.8884618E+01,2.7388000E+00
-4.8883702E+01,2.6911926E+00
-4.8882787E+01,2.6512146E+00
-4.8881871E+01,2.6176453E+00
-4.8880955E+01,2.5776672E+00
-4.8880040E+01,2.5389099E+00
-4.8879124E+01,2.5074768E+00
-4.8878209E+01,2.4821472E+00
-4.8877293E+01,2.4482727E+00
-4.8876378E+01,2.4180603E+00
-4.8875462E+01,2.3960876E+00
-4.8874547E+01,2.3725891E+00
-4.8873631E+01,2.3515320E+00
-4.8872716E+01,2.3262024E+00
