in s,C2 in V
-5.6813896E+00,-1.2913513E+00
-5.6812980E+00,-1.2907410E+00
-5.6812064E+00,-1.2901306E+00
-5.6811149E+00,-1.2882996E+00
-5.6810233E+00,-1.2901306E+00
-5.6809318E+00,-1.2895203E+00
-5.6808402E+00,-1.2867737E+00
-5.6807486E+00,-1.2913513E+00
-5.6806571E+00,-1.2895203E+00
-5.6805655E+00,-1.2867737E+00
-5.6804740E+00,-1.2904358E+00
-5.6803824E+00,-1.2892151E+00
-5.6802908E+00,-1.2852478E+00
-5.6801993E+00,-1.2815857E+00
-5.6801077E+00,-1.2843323E+00
-5.6800162E+00,-1.2821960E+00
-5.6799246E+00,-1.2821960E+00
-5.6798330E+00,-1.2776184E+00
-5.6797415E+00,-1.2800598E+00
-5.6796499E+00,-1.2828064E+00
-5.6795584E+00,-1.2846375E+00
-5.6794668E+00,-1.2852478E+00
-5.6793752E+00,-1.2855530E+00
-5.6792837E+00,-1.2867737E+00
-5.6791921E+00,-1.2840271E+00
-5.6791006E+00,-1.2861633E+00
-5.6790090E+00,-1.2818909E+00
-5.6789174E+00,-1.2791443E+00
-5.6788259E+00,-1.2803650E+00
-5.6787343E+00,-1.2815857E+00
-5.6786428E+00,-1.2815857E+00
-5.6785512E+00,-1.2861633E+00
-5.6784596E+00,-1.2858582E+00
-5.6783681E+00,-1.2831116E+00
-5.6782765E+00,-1.2867737E+00
-5.6781850E+00,-1.2806702E+00
-5.6780934E+00,-1.2806702E+00
-5.6780018E+00,-1.2773132E+00
-5.6779103E+00,-1.2776184E+00
-5.6778187E+00,-1.2763977E+00
-5.6777272E+00,-1.2791443E+00
-5.6776356E+00,-1.2803650E+00
-5.6775440E+00,-1.2818909E+00
-5.6774525E+00,-1.2812805E+00
-5.6773609E+00,-1.2788391E+00
-5.6772694E+00,-1.2791443E+00
-5.6771778E+00,-1.2800598E+00
-5.6770862E+00,-1.2785339E+00
-5.6769947E+00,-1.2797546E+00
-5.6769031E+00,-1.2739563E+00
-5.6768116E+00,-1.2702942E+00
-5.6767200E+00,-1.2739563E+00
-5.6766284E+00,-1.2745667E+00
-5.6765369E+00,-1.2757874E+00
-5.6764453E+00,-1.2767029E+00
-5.6763538E+00,-1.2803650E+00
-5.6762622E+00,-1.2788391E+00
-5.6761706E+00,-1.2818909E+00
-5.6760791E+00,-1.2834167E+00
-5.6759875E+00,-1.2791443E+00
-5.6758960E+00,-1.2760925E+00
-5.6758044E+00,-1.2751770E+00
-5.6757128E+00,-1.2742615E+00
-5.6756213E+00,-1.2709045E+00
-5.6755297E+00,-1.2678528E+00
-5.6754382E+00,-1.2675476E+00
-5.6753466E+00,-1.2727356E+00
-5.6752550E+00,-1.2681580E+00
-5.6751635E+00,-1.2736511E+00
-5.6750719E+00,-1.2687683E+00
-5.6749804E+00,-1.2709045E+00
-5.6748888E+00,-1.2736511E+00
-5.6747972E+00,-1.2763977E+00
-5.6747057E+00,-1.2751770E+00
-5.6746141E+00,-1.2721252E+00
-5.6745226E+00,-1.2757874E+00
-5.6744310E+00,-1.2733459E+00
-5.6743394E+00,-1.2660217E+00
-5.6742479E+00,-1.2681580E+00
-5.6741563E+00,-1.2654114E+00
-5.6740648E+00,-1.2660217E+00
-5.6739732E+00,-1.2611389E+00
-5.6738816E+00,-1.2632751E+00
-5.6737901E+00,-1.2654114E+00
-5.6736985E+00,-1.2718201E+00
-5.6736070E+00,-1.2730408E+00
-5.6735154E+00,-1.2709045E+00
-5.6734238E+00,-1.2727356E+00
-5.6733323E+00,-1.2782288E+00
-5.6732407E+00,-1.2770081E+00
-5.6731492E+00,-1.2791443E+00
-5.6730576E+00,-1.2754822E+00
-5.6729660E+00,-1.2782288E+00
-5.6728745E+00,-1.2831116E+00
-5.6727829E+00,-1.2821960E+00
-5.6726914E+00,-1.2785339E+00
-5.6725998E+00,-1.2773132E+00
-5.6725082E+00,-1.2760925E+00
-5.6724167E+00,-1.2791443E+00
-5.6723251E+00,-1.2733459E+00
-5.6722336E+00,-1.2754822E+00
-5.6721420E+00,-1.2739563E+00
-5.6720504E+00,-1.2767029E+00
-5.6719589E+00,-1.2815857E+00
-5.6718673E+00,-1.2788391E+00
-5.6717758E+00,-1.2834167E+00
-5.6716842E+00,-1.2837219E+00
-5.6715926E+00,-1.2806702E+00
-5.6715011E+00,-1.2800598E+00
-5.6714095E+00,-1.2809753E+00
-5.6713180E+00,-1.2779236E+00
-5.6712264E+00,-1.2779236E+00
-5.6711348E+00,-1.2757874E+00
-5.6710433E+00,-1.2788391E+00
-5.6709517E+00,-1.2733459E+00
-5.6708602E+00,-1.2715149E+00
-5.6707686E+00,-1.2763977E+00
-5.6706770E+00,-1.2751770E+00
-5.6705855E+00,-1.2730408E+00
-5.6704939E+00,-1.2733459E+00
-5.6704024E+00,-1.2745667E+00
-5.6703108E+00,-1.2745667E+00
-5.6702192E+00,-1.2730408E+00
-5.6701277E+00,-1.2727356E+00
-5.6700361E+00,-1.2696838E+00
-5.6699446E+00,-1.2724304E+00
-5.6698530E+00,-1.2702942E+00
-5.6697614E+00,-1.2709045E+00
-5.6696699E+00,-1.2718201E+00
-5.6695783E+00,-1.2718201E+00
-5.6694868E+00,-1.2739563E+00
-5.6693952E+00,-1.2754822E+00
-5.6693036E+00,-1.2687683E+00
-5.6692121E+00,-1.2687683E+00
-5.6691205E+00,-1.2684631E+00
-5.6690290E+00,-1.2721252E+00
-5.6689374E+00,-1.2733459E+00
-5.6688458E+00,-1.2754822E+00
-5.6687543E+00,-1.2760925E+00
-5.6686627E+00,-1.2788391E+00
-5.6685712E+00,-1.2751770E+00
-5.6684796E+00,-1.2718201E+00
-5.6683880E+00,-1.2696838E+00
-5.6682965E+00,-1.2718201E+00
-5.6682049E+00,-1.2757874E+00
-5.6681134E+00,-1.2745667E+00
-5.6680218E+00,-1.2748718E+00
-5.6679302E+00,-1.2730408E+00
-5.6678387E+00,-1.2687683E+00
-5.6677471E+00,-1.2666321E+00
-5.6676556E+00,-1.2699890E+00
-5.6675640E+00,-1.2739563E+00
-5.6674724E+00,-1.2727356E+00
-5.6673809E+00,-1.2745667E+00
-5.6672893E+00,-1.2718201E+00
-5.6671978E+00,-1.2663269E+00
-5.6671062E+00,-1.2709045E+00
-5.6670146E+00,-1.2748718E+00
-5.6669231E+00,-1.2797546E+00
-5.6668315E+00,-1.2800598E+00
-5.6667400E+00,-1.2763977E+00
-5.6666484E+00,-1.2751770E+00
-5.6665568E+00,-1.2770081E+00
-5.6664653E+00,-1.2794495E+00
-5.6663737E+00,-1.2763977E+00
-5.6662822E+00,-1.2745667E+00
-5.6661906E+00,-1.2727356E+00
-5.6660990E+00,-1.2788391E+00
-5.6660075E+00,-1.2803650E+00
-5.6659159E+00,-1.2794495E+00
-5.6658244E+00,-1.2776184E+00
-5.6657328E+00,-1.2785339E+00
-5.6656412E+00,-1.2721252E+00
-5.6655497E+00,-1.2718201E+00
-5.6654581E+00,-1.2718201E+00
-5.6653666E+00,-1.2733459E+00
-5.6652750E+00,-1.2767029E+00
-5.6651834E+00,-1.2782288E+00
-5.6650919E+00,-1.2818909E+00
-5.6650003E+00,-1.2742615E+00
-5.6649088E+00,-1.2745667E+00
-5.6648172E+00,-1.2754822E+00
-5.6647256E+00,-1.2696838E+00
-5.6646341E+00,-1.2702942E+00
-5.6645425E+00,-1.2699890E+00
-5.6644510E+00,-1.2705994E+00
-5.6643594E+00,-1.2745667E+00
-5.6642678E+00,-1.2724304E+00
-5.6641763E+00,-1.2715149E+00
-5.6640847E+00,-1.2681580E+00
-5.6639932E+00,-1.2690735E+00
-5.6639016E+00,-1.2693787E+00
-5.6638100E+00,-1.2690735E+00
-5.6637185E+00,-1.2687683E+00
-5.6636269E+00,-1.2678528E+00
-5.6635354E+00,-1.2690735E+00
-5.6634438E+00,-1.2681580E+00
-5.6633522E+00,-1.2690735E+00
-5.6632607E+00,-1.2672424E+00
-5.6631691E+00,-1.2681580E+00
-5.6630776E+00,-1.2672424E+00
-5.6629860E+00,-1.2675476E+00
-5.6628944E+00,-1.2727356E+00
-5.6628029E+00,-1.2736511E+00
-5.6627113E+00,-1.2739563E+00
-5.6626198E+00,-1.2702942E+00
-5.6625282E+00,-1.2712097E+00
-5.6624366E+00,-1.2773132E+00
-5.6623451E+00,-1.2776184E+00
-5.6622535E+00,-1.2776184E+00
-5.6621620E+00,-1.2803650E+00
-5.6620704E+00,-1.2782288E+00
-5.6619788E+00,-1.2779236E+00
-5.6618873E+00,-1.2760925E+00
-5.6617957E+00,-1.2812805E+00
-5.6617042E+00,-1.2791443E+00
-5.6616126E+00,-1.2809753E+00
-5.6615210E+00,-1.2803650E+00
-5.6614295E+00,-1.2791443E+00
-5.6613379E+00,-1.2840271E+00
-5.6612464E+00,-1.2821960E+00
-5.6611548E+00,-1.2815857E+00
-5.6610632E+00,-1.2745667E+00
-5.6609717E+00,-1.2779236E+00
-5.6608801E+00,-1.2779236E+00
-5.6607886E+00,-1.2785339E+00
-5.6606970E+00,-1.2791443E+00
-5.6606054E+00,-1.2757874E+00
-5.6605139E+00,-1.2745667E+00
-5.6604223E+00,-1.2727356E+00
-5.6603308E+00,-1.2751770E+00
-5.6602392E+00,-1.2763977E+00
-5.6601476E+00,-1.2757874E+00
-5.6600561E+00,-1.2757874E+00
-5.6599645E+00,-1.2754822E+00
-5.6598730E+00,-1.2776184E+00
-5.6597814E+00,-1.2757874E+00
-5.6596898E+00,-1.2782288E+00
-5.6595983E+00,-1.2754822E+00
-5.6595067E+00,-1.2782288E+00
-5.6594152E+00,-1.2779236E+00
-5.6593236E+00,-1.2770081E+00
-5.6592320E+00,-1.2748718E+00
-5.6591405E+00,-1.2760925E+00
-5.6590489E+00,-1.2754822E+00
-5.6589574E+00,-1.2773132E+00
-5.6588658E+00,-1.2782288E+00
-5.6587742E+00,-1.2767029E+00
-5.6586827E+00,-1.2815857E+00
-5.6585911E+00,-1.2806702E+00
-5.6584996E+00,-1.2782288E+00
-5.6584080E+00,-1.2760925E+00
-5.6583164E+00,-1.2818909E+00
-5.6582249E+00,-1.2834167E+00
-5.6581333E+00,-1.2861633E+00
-5.6580418E+00,-1.2882996E+00
-5.6579502E+00,-1.2876892E+00
-5.6578586E+00,-1.2864685E+00
-5.6577671E+00,-1.2886047E+00
-5.6576755E+00,-1.2870789E+00
-5.6575840E+00,-1.2867737E+00
-5.6574924E+00,-1.2904358E+00
-5.6574008E+00,-1.2919617E+00
-5.6573093E+00,-1.2818909E+00
-5.6572177E+00,-1.2818909E+00
-5.6571262E+00,-1.2809753E+00
-5.6570346E+00,-1.2834167E+00
-5.6569430E+00,-1.2825012E+00
-5.6568515E+00,-1.2834167E+00
-5.6567599E+00,-1.2864685E+00
-5.6566684E+00,-1.2831116E+00
-5.6565768E+00,-1.2852478E+00
-5.6564852E+00,-1.2837219E+00
-5.6563937E+00,-1.2840271E+00
-5.6563021E+00,-1.2882996E+00
-5.6562106E+00,-1.2849426E+00
-5.6561190E+00,-1.2849426E+00
-5.6560274E+00,-1.2846375E+00
-5.6559359E+00,-1.2831116E+00
-5.6558443E+00,-1.2852478E+00
-5.6557528E+00,-1.2861633E+00
-5.6556612E+00,-1.2898254E+00
-5.6555696E+00,-1.2898254E+00
-5.6554781E+00,-1.2934875E+00
-5.6553865E+00,-1.2931824E+00
-5.6552950E+00,-1.2944031E+00
-5.6552034E+00,-1.2947083E+00
-5.6551118E+00,-1.2965393E+00
-5.6550203E+00,-1.2956238E+00
-5.6549287E+00,-1.2959290E+00
-5.6548372E+00,-1.2947083E+00
-5.6547456E+00,-1.2959290E+00
-5.6546540E+00,-1.2907410E+00
-5.6545625E+00,-1.2922668E+00
-5.6544709E+00,-1.2950134E+00
-5.6543794E+00,-1.2928772E+00
-5.6542878E+00,-1.2937927E+00
-5.6541962E+00,-1.2913513E+00
-5.6541047E+00,-1.2898254E+00
-5.6540131E+00,-1.2928772E+00
-5.6539216E+00,-1.2934875E+00
-5.6538300E+00,-1.2944031E+00
-5.6537384E+00,-1.2931824E+00
-5.6536469E+00,-1.2913513E+00
-5.6535553E+00,-1.2916565E+00
-5.6534638E+00,-1.2907410E+00
-5.6533722E+00,-1.2886047E+00
-5.6532806E+00,-1.2861633E+00
-5.6531891E+00,-1.2821960E+00
-5.6530975E+00,-1.2852478E+00
-5.6530060E+00,-1.2864685E+00
-5.6529144E+00,-1.2840271E+00
-5.6528228E+00,-1.2910461E+00
-5.6527313E+00,-1.2910461E+00
-5.6526397E+00,-1.2892151E+00
-5.6525482E+00,-1.2886047E+00
-5.6524566E+00,-1.2904358E+00
-5.6523650E+00,-1.2852478E+00
-5.6522735E+00,-1.2846375E+00
-5.6521819E+00,-1.2846375E+00
-5.6520904E+00,-1.2846375E+00
-5.6519988E+00,-1.2904358E+00
-5.6519072E+00,-1.2876892E+00
-5.6518157E+00,-1.2825012E+00
-5.6517241E+00,-1.2889099E+00
-5.6516326E+00,-1.2910461E+00
-5.6515410E+00,-1.2876892E+00
-5.6514494E+00,-1.2876892E+00
-5.6513579E+00,-1.2825012E+00
-5.6512663E+00,-1.2840271E+00
-5.6511748E+00,-1.2797546E+00
-5.6510832E+00,-1.2815857E+00
-5.6509916E+00,-1.2821960E+00
-5.6509001E+00,-1.2852478E+00
-5.6508085E+00,-1.2876892E+00
-5.6507170E+00,-1.2901306E+00
-5.6506254E+00,-1.2898254E+00
-5.6505338E+00,-1.2934875E+00
-5.6504423E+00,-1.2898254E+00
-5.6503507E+00,-1.2818909E+00
-5.6502592E+00,-1.2843323E+00
-5.6501676E+00,-1.2815857E+00
-5.6500760E+00,-1.2879944E+00
-5.6499845E+00,-1.2925720E+00
-5.6498929E+00,-1.2937927E+00
-5.6498014E+00,-1.2913513E+00
-5.6497098E+00,-1.2913513E+00
-5.6496182E+00,-1.2907410E+00
-5.6495267E+00,-1.2840271E+00
-5.6494351E+00,-1.2870789E+00
-5.6493436E+00,-1.2886047E+00
-5.6492520E+00,-1.2922668E+00
-5.6491604E+00,-1.2864685E+00
-5.6490689E+00,-1.2901306E+00
-5.6489773E+00,-1.2904358E+00
-5.6488858E+00,-1.2895203E+00
-5.6487942E+00,-1.2907410E+00
-5.6487026E+00,-1.2876892E+00
-5.6486111E+00,-1.2886047E+00
-5.6485195E+00,-1.2846375E+00
-5.6484280E+00,-1.2889099E+00
-5.6483364E+00,-1.2889099E+00
-5.6482448E+00,-1.2855530E+00
-5.6481533E+00,-1.2815857E+00
-5.6480617E+00,-1.2825012E+00
-5.6479702E+00,-1.2855530E+00
-5.6478786E+00,-1.2846375E+00
-5.6477870E+00,-1.2852478E+00
-5.6476955E+00,-1.2855530E+00
-5.6476039E+00,-1.2889099E+00
-5.6475124E+00,-1.2876892E+00
-5.6474208E+00,-1.2846375E+00
-5.6473292E+00,-1.2815857E+00
-5.6472377E+00,-1.2855530E+00
-5.6471461E+00,-1.2831116E+00
-5.6470546E+00,-1.2858582E+00
-5.6469630E+00,-1.2879944E+00
-5.6468714E+00,-1.2879944E+00
-5.6467799E+00,-1.2892151E+00
-5.6466883E+00,-1.2889099E+00
-5.6465968E+00,-1.2950134E+00
-5.6465052E+00,-1.2925720E+00
-5.6464136E+00,-1.2922668E+00
-5.6463221E+00,-1.2931824E+00
-5.6462305E+00,-1.2889099E+00
-5.6461390E+00,-1.2873840E+00
-5.6460474E+00,-1.2852478E+00
-5.6459558E+00,-1.2873840E+00
-5.6458643E+00,-1.2898254E+00
-5.6457727E+00,-1.2870789E+00
-5.6456812E+00,-1.2895203E+00
-5.6455896E+00,-1.2892151E+00
-5.6454980E+00,-1.2953186E+00
-5.6454065E+00,-1.2995911E+00
-5.6453149E+00,-1.3008118E+00
-5.6452234E+00,-1.3008118E+00
-5.6451318E+00,-1.3032532E+00
-5.6450402E+00,-1.3017273E+00
-5.6449487E+00,-1.2998962E+00
-5.6448571E+00,-1.2992859E+00
-5.6447656E+00,-1.2992859E+00
-5.6446740E+00,-1.2977600E+00
-5.6445824E+00,-1.2962341E+00
-5.6444909E+00,-1.2977600E+00
-5.6443993E+00,-1.3032532E+00
-5.6443078E+00,-1.3044739E+00
-5.6442162E+00,-1.3014221E+00
-5.6441246E+00,-1.2989807E+00
-5.6440331E+00,-1.3011169E+00
-5.6439415E+00,-1.3059998E+00
-5.6438500E+00,-1.3090515E+00
-5.6437584E+00,-1.3075256E+00
-5.6436668E+00,-1.3026428E+00
-5.6435753E+00,-1.3011169E+00
-5.6434837E+00,-1.3008118E+00
-5.6433922E+00,-1.3014221E+00
-5.6433006E+00,-1.3029480E+00
-5.6432090E+00,-1.3069153E+00
-5.6431175E+00,-1.3038635E+00
-5.6430259E+00,-1.2980652E+00
-5.6429344E+00,-1.3008118E+00
-5.6428428E+00,-1.2986755E+00
-5.6427512E+00,-1.2959290E+00
-5.6426597E+00,-1.2965393E+00
-5.6425681E+00,-1.2992859E+00
-5.6424766E+00,-1.2989807E+00
-5.6423850E+00,-1.2986755E+00
-5.6422934E+00,-1.2974548E+00
-5.6422019E+00,-1.2959290E+00
-5.6421103E+00,-1.2956238E+00
-5.6420188E+00,-1.2913513E+00
-5.6419272E+00,-1.2950134E+00
-5.6418356E+00,-1.2986755E+00
-5.6417441E+00,-1.2965393E+00
-5.6416525E+00,-1.3008118E+00
-5.6415610E+00,-1.3020325E+00
-5.6414694E+00,-1.3053894E+00
-5.6413778E+00,-1.3017273E+00
-5.6412863E+00,-1.3056946E+00
-5.6411947E+00,-1.2986755E+00
-5.6411032E+00,-1.2986755E+00
-5.6410116E+00,-1.3017273E+00
-5.6409200E+00,-1.3047791E+00
-5.6408285E+00,-1.3020325E+00
-5.6407369E+00,-1.3050842E+00
-5.6406454E+00,-1.3072205E+00
-5.6405538E+00,-1.3105774E+00
-5.6404622E+00,-1.3090515E+00
-5.6403707E+00,-1.3102722E+00
-5.6402791E+00,-1.3139343E+00
-5.6401876E+00,-1.3124084E+00
-5.6400960E+00,-1.3090515E+00
-5.6400044E+00,-1.3090515E+00
-5.6399129E+00,-1.3078308E+00
-5.6398213E+00,-1.3096619E+00
-5.6397298E+00,-1.3102722E+00
-5.6396382E+00,-1.3090515E+00
-5.6395466E+00,-1.3127136E+00
-5.6394551E+00,-1.3139343E+00
-5.6393635E+00,-1.3127136E+00
-5.6392720E+00,-1.3133240E+00
-5.6391804E+00,-1.3151550E+00
-5.6390888E+00,-1.3139343E+00
-5.6389973E+00,-1.3142395E+00
-5.6389057E+00,-1.3203430E+00
-5.6388142E+00,-1.3197327E+00
-5.6387226E+00,-1.3221741E+00
-5.6386310E+00,-1.3203430E+00
-5.6385395E+00,-1.3264465E+00
-5.6384479E+00,-1.3240051E+00
-5.6383564E+00,-1.3227844E+00
-5.6382648E+00,-1.3182068E+00
-5.6381732E+00,-1.3221741E+00
-5.6380817E+00,-1.3255310E+00
-5.6379901E+00,-1.3301086E+00
-5.6378986E+00,-1.3255310E+00
-5.6378070E+00,-1.3255310E+00
-5.6377154E+00,-1.3246155E+00
-5.6376239E+00,-1.3249207E+00
-5.6375323E+00,-1.3246155E+00
-5.6374408E+00,-1.3212585E+00
-5.6373492E+00,-1.3246155E+00
-5.6372576E+00,-1.3233948E+00
-5.6371661E+00,-1.3206482E+00
-5.6370745E+00,-1.3243103E+00
-5.6369830E+00,-1.3233948E+00
-5.6368914E+00,-1.3212585E+00
-5.6367998E+00,-1.3182068E+00
-5.6367083E+00,-1.3169861E+00
-5.6366167E+00,-1.3200378E+00
-5.6365252E+00,-1.3182068E+00
-5.6364336E+00,-1.3179016E+00
-5.6363420E+00,-1.3191223E+00
-5.6362505E+00,-1.3206482E+00
-5.6361589E+00,-1.3252258E+00
-5.6360674E+00,-1.3249207E+00
-5.6359758E+00,-1.3243103E+00
-5.6358842E+00,-1.3252258E+00
-5.6357927E+00,-1.3267517E+00
-5.6357011E+00,-1.3246155E+00
-5.6356096E+00,-1.3273621E+00
-5.6355180E+00,-1.3270569E+00
-5.6354264E+00,-1.3258362E+00
-5.6353349E+00,-1.3270569E+00
-5.6352433E+00,-1.3270569E+00
-5.6351518E+00,-1.3267517E+00
-5.6350602E+00,-1.3288879E+00
-5.6349686E+00,-1.3240051E+00
-5.6348771E+00,-1.3264465E+00
-5.6347855E+00,-1.3224792E+00
-5.6346940E+00,-1.3166809E+00
-5.6346024E+00,-1.3166809E+00
-5.6345108E+00,-1.3188171E+00
-5.6344193E+00,-1.3182068E+00
-5.6343277E+00,-1.3267517E+00
-5.6342362E+00,-1.3273621E+00
-5.6341446E+00,-1.3291931E+00
-5.6340530E+00,-1.3285828E+00
-5.6339615E+00,-1.3301086E+00
-5.6338699E+00,-1.3285828E+00
-5.6337784E+00,-1.3258362E+00
-5.6336868E+00,-1.3291931E+00
-5.6335952E+00,-1.3264465E+00
-5.6335037E+00,-1.3270569E+00
-5.6334121E+00,-1.3301086E+00
-5.6333206E+00,-1.3288879E+00
-5.6332290E+00,-1.3298035E+00
-5.6331374E+00,-1.3313293E+00
-5.6330459E+00,-1.3294983E+00
-5.6329543E+00,-1.3276672E+00
-5.6328628E+00,-1.3267517E+00
-5.6327712E+00,-1.3291931E+00
-5.6326796E+00,-1.3319397E+00
-5.6325881E+00,-1.3328552E+00
-5.6324965E+00,-1.3322449E+00
-5.6324050E+00,-1.3316345E+00
-5.6323134E+00,-1.3294983E+00
-5.6322218E+00,-1.3325500E+00
-5.6321303E+00,-1.3334656E+00
-5.6320387E+00,-1.3349915E+00
-5.6319472E+00,-1.3346863E+00
-5.6318556E+00,-1.3356018E+00
-5.6317640E+00,-1.3319397E+00
-5.6316725E+00,-1.3294983E+00
-5.6315809E+00,-1.3319397E+00
-5.6314894E+00,-1.3349915E+00
-5.6313978E+00,-1.3365173E+00
-5.6313062E+00,-1.3337708E+00
-5.6312147E+00,-1.3349915E+00
-5.6311231E+00,-1.3301086E+00
-5.6310316E+00,-1.3331604E+00
-5.6309400E+00,-1.3310242E+00
-5.6308484E+00,-1.3310242E+00
-5.6307569E+00,-1.3331604E+00
-5.6306653E+00,-1.3316345E+00
-5.6305738E+00,-1.3310242E+00
-5.6304822E+00,-1.3304138E+00
-5.6303906E+00,-1.3307190E+00
-5.6302991E+00,-1.3270569E+00
-5.6302075E+00,-1.3291931E+00
-5.6301160E+00,-1.3328552E+00
-5.6300244E+00,-1.3310242E+00
-5.6299328E+00,-1.3340759E+00
-5.6298413E+00,-1.3371277E+00
-5.6297497E+00,-1.3359070E+00
-5.6296582E+00,-1.3356018E+00
-5.6295666E+00,-1.3389587E+00
-5.6294750E+00,-1.3368225E+00
-5.6293835E+00,-1.3389587E+00
-5.6292919E+00,-1.3395691E+00
-5.6292004E+00,-1.3377380E+00
-5.6291088E+00,-1.3346863E+00
-5.6290172E+00,-1.3352966E+00
-5.6289257E+00,-1.3356018E+00
-5.6288341E+00,-1.3423157E+00
-5.6287426E+00,-1.3423157E+00
-5.6286510E+00,-1.3401794E+00
-5.6285594E+00,-1.3404846E+00
-5.6284679E+00,-1.3407898E+00
-5.6283763E+00,-1.3432312E+00
-5.6282848E+00,-1.3420105E+00
-5.6281932E+00,-1.3484192E+00
-5.6281016E+00,-1.3484192E+00
-5.6280101E+00,-1.3468933E+00
-5.6279185E+00,-1.3417053E+00
-5.6278270E+00,-1.3423157E+00
-5.6277354E+00,-1.3423157E+00
-5.6276438E+00,-1.3481140E+00
-5.6275523E+00,-1.3481140E+00
-5.6274607E+00,-1.3487244E+00
-5.6273692E+00,-1.3493347E+00
-5.6272776E+00,-1.3450623E+00
-5.6271860E+00,-1.3438416E+00
-5.6270945E+00,-1.3414001E+00
-5.6270029E+00,-1.3444519E+00
-5.6269114E+00,-1.3432312E+00
-5.6268198E+00,-1.3456726E+00
-5.6267282E+00,-1.3487244E+00
-5.6266367E+00,-1.3465881E+00
-5.6265451E+00,-1.3444519E+00
-5.6264536E+00,-1.3459778E+00
-5.6263620E+00,-1.3444519E+00
-5.6262704E+00,-1.3468933E+00
-5.6261789E+00,-1.3404846E+00
-5.6260873E+00,-1.3401794E+00
-5.6259958E+00,-1.3401794E+00
-5.6259042E+00,-1.3377380E+00
-5.6258126E+00,-1.3420105E+00
-5.6257211E+00,-1.3407898E+00
-5.6256295E+00,-1.3426208E+00
-5.6255380E+00,-1.3429260E+00
-5.6254464E+00,-1.3432312E+00
-5.6253548E+00,-1.3447571E+00
-5.6252633E+00,-1.3438416E+00
-5.6251717E+00,-1.3426208E+00
-5.6250802E+00,-1.3407898E+00
-5.6249886E+00,-1.3417053E+00
-5.6248970E+00,-1.3420105E+00
-5.6248055E+00,-1.3462830E+00
-5.6247139E+00,-1.3471985E+00
-5.6246224E+00,-1.3478088E+00
-5.6245308E+00,-1.3471985E+00
-5.6244392E+00,-1.3447571E+00
-5.6243477E+00,-1.3484192E+00
-5.6242561E+00,-1.3490295E+00
-5.6241646E+00,-1.3557434E+00
-5.6240730E+00,-1.3526917E+00
-5.6239814E+00,-1.3520813E+00
-5.6238899E+00,-1.3493347E+00
-5.6237983E+00,-1.3526917E+00
-5.6237068E+00,-1.3481140E+00
-5.6236152E+00,-1.3517761E+00
-5.6235236E+00,-1.3548279E+00
-5.6234321E+00,-1.3545227E+00
-5.6233405E+00,-1.3572693E+00
-5.6232490E+00,-1.3533020E+00
-5.6231574E+00,-1.3557434E+00
-5.6230658E+00,-1.3566589E+00
-5.6229743E+00,-1.3557434E+00
-5.6228827E+00,-1.3551331E+00
-5.6227912E+00,-1.3581848E+00
-5.6226996E+00,-1.3581848E+00
-5.6226080E+00,-1.3560486E+00
-5.6225165E+00,-1.3587952E+00
-5.6224249E+00,-1.3587952E+00
-5.6223334E+00,-1.3578796E+00
-5.6222418E+00,-1.3597107E+00
-5.6221502E+00,-1.3587952E+00
-5.6220587E+00,-1.3609314E+00
-5.6219671E+00,-1.3645935E+00
-5.6218756E+00,-1.3737488E+00
-5.6217840E+00,-1.3661194E+00
-5.6216924E+00,-1.3664246E+00
-5.6216009E+00,-1.3652039E+00
-5.6215093E+00,-1.3682556E+00
-5.6214178E+00,-1.3664246E+00
-5.6213262E+00,-1.3639832E+00
-5.6212346E+00,-1.3618469E+00
-5.6211431E+00,-1.3612366E+00
-5.6210515E+00,-1.3603210E+00
-5.6209600E+00,-1.3621521E+00
-5.6208684E+00,-1.3627625E+00
-5.6207768E+00,-1.3633728E+00
-5.6206853E+00,-1.3606262E+00
-5.6205937E+00,-1.3548279E+00
-5.6205022E+00,-1.3529968E+00
-5.6204106E+00,-1.3554382E+00
-5.6203190E+00,-1.3566589E+00
-5.6202275E+00,-1.3633728E+00
-5.6201359E+00,-1.3642883E+00
-5.6200444E+00,-1.3584900E+00
-5.6199528E+00,-1.3624573E+00
-5.6198612E+00,-1.3627625E+00
-5.6197697E+00,-1.3648987E+00
-5.6196781E+00,-1.3630676E+00
-5.6195866E+00,-1.3612366E+00
-5.6194950E+00,-1.3642883E+00
-5.6194034E+00,-1.3624573E+00
-5.6193119E+00,-1.3630676E+00
-5.6192203E+00,-1.3673401E+00
-5.6191288E+00,-1.3658142E+00
-5.6190372E+00,-1.3633728E+00
-5.6189456E+00,-1.3600159E+00
-5.6188541E+00,-1.3636780E+00
-5.6187625E+00,-1.3636780E+00
-5.6186710E+00,-1.3624573E+00
-5.6185794E+00,-1.3658142E+00
-5.6184878E+00,-1.3658142E+00
-5.6183963E+00,-1.3719177E+00
-5.6183047E+00,-1.3697815E+00
-5.6182132E+00,-1.3639832E+00
-5.6181216E+00,-1.3612366E+00
-5.6180300E+00,-1.3621521E+00
-5.6179385E+00,-1.3633728E+00
-5.6178469E+00,-1.3685608E+00
-5.6177554E+00,-1.3670349E+00
-5.6176638E+00,-1.3685608E+00
-5.6175722E+00,-1.3691711E+00
-5.6174807E+00,-1.3706970E+00
